Fecha,Hora,Epicentro,Latitud,Longitud,Profundidad,Mag,Máxima intensidad sísmica
2016-04-16,09:48:32,"Región de Kumamoto, Kumamoto",32.84666666666667,130.835,16 km,5.4,Intensidad sísmica 6 débil
2016-04-16,09:18:25,"Región de Aso, Kumamoto",32.995,131.11,9 km,3.9,Intensidad sísmica 4
2016-04-16,09:16:28,"Región de Kumamoto, Kumamoto",32.544999999999995,130.65166666666667,7 km,4.5,Intensidad sísmica 4
2016-04-16,08:27:00,Central Oita,33.281666666666666,131.39,7 km,3.7,Intensidad sísmica 4
2016-04-16,08:20:41,"Región de Kumamoto, Kumamoto",32.7,130.6783333333333,12 km,4.6,Intensidad sísmica 4
2016-04-16,08:08:50,"Región de Kumamoto, Kumamoto",32.855000000000004,130.85,11 km,3.9,Intensidad sísmica 4
2016-04-16,08:02:48,"Región de Kumamoto, Kumamoto",32.663333333333334,130.72,10 km,3.8,Intensidad sísmica 4
2016-04-16,07:57:21,"Región de Kumamoto, Kumamoto",32.63,130.735,5 km,3.9,Intensidad sísmica 4
2016-04-16,07:42:33,"Región de Kumamoto, Kumamoto",32.775,130.74166666666665,11 km,4.2,Intensidad sísmica 4
2016-04-16,07:23:54,"Región de Kumamoto, Kumamoto",32.78666666666666,130.77333333333334,12 km,4.8,Intensidad sísmica 5 débil
2016-04-16,07:11:37,Central Oita,33.27,131.39499999999998,6 km,5.4,Intensidad sísmica 5 débil
2016-04-16,06:11:28,"Región de Aso, Kumamoto",33.065,131.14499999999998,12 km,4.1,Intensidad sísmica 4
2016-04-16,05:34:13,"Región de Kumamoto, Kumamoto",32.541666666666664,130.70999999999998,6 km,4.2,Intensidad sísmica 4
2016-04-16,05:22:37,"Región de Kumamoto, Kumamoto",32.663333333333334,130.72166666666666,8 km,3.3,Intensidad sísmica 4
2016-04-16,04:51:24,"Región de Kumamoto, Kumamoto",32.75333333333333,130.7516666666667,14 km,4.3,Intensidad sísmica 4
2016-04-16,04:24:26,"Región de Aso, Kumamoto",32.980000000000004,131.07333333333332,12 km,4.6,Intensidad sísmica 4
2016-04-16,04:23:18,"Región de Aso, Kumamoto",33.035,131.19666666666666,10 km,4.2,Intensidad sísmica 4
2016-04-16,04:18:15,"Región de Aso, Kumamoto",33.01833333333333,131.13833333333332,10 km,4.2,Intensidad sísmica 4
2016-04-16,04:05:49,"Región de Kumamoto, Kumamoto",32.79666666666667,130.81166666666667,12 km,4.0,Intensidad sísmica 4
2016-04-16,03:55:53,"Región de Aso, Kumamoto",33.025,131.19,11 km,5.8,Intensidad sísmica 6 fuerte
2016-04-16,03:26:52,"Región de Aso, Kumamoto",32.95166666666667,131.07666666666665,10 km,4.0,Intensidad sísmica 4
2016-04-16,03:16:39,"Región de Aso, Kumamoto",32.975,131.10166666666666,10 km,4.2,Intensidad sísmica 4
2016-04-16,03:14:13,"Región de Aso, Kumamoto",32.97666666666667,131.06,11 km,3.6,Intensidad sísmica 4
2016-04-16,03:13:37,"Región de Aso, Kumamoto",32.96,131.07166666666666,8 km,3.5,Intensidad sísmica 4
2016-04-16,03:10:19,"Región de Aso, Kumamoto",32.961666666666666,131.095,9 km,4.1,Intensidad sísmica 4
2016-04-16,03:09:29,"Región de Aso, Kumamoto",32.968333333333334,131.08666666666667,10 km,4.2,Intensidad sísmica 5 débil
2016-04-16,03:03:10,"Región de Aso, Kumamoto",32.96333333333334,131.08666666666667,7 km,5.9,Intensidad sísmica 5 fuerte
2016-04-16,02:57:16,"Región de Aso, Kumamoto",32.95166666666667,131.075,10 km,3.3,Intensidad sísmica 4
2016-04-16,02:49:16,Central Oita,33.30333333333333,131.44833333333332,3 km,3.9,Intensidad sísmica 4
2016-04-16,02:27:02,Central Oita,33.25333333333333,131.38166666666666,7 km,3.7,Intensidad sísmica 4
2016-04-16,02:17:55,"Región de Kumamoto, Kumamoto",32.85666666666667,130.85666666666663,11 km,3.8,Intensidad sísmica 4
2016-04-16,02:06:22,Prefectura de Oita Occidental,33.108333333333334,131.19833333333332,4 km,3.6,Intensidad sísmica 4
2016-04-16,02:04:11,"Región de Kumamoto, Kumamoto",32.745,130.73666666666665,12 km,4.9,Intensidad sísmica 4
2016-04-16,01:56:14,"Región de Kumamoto, Kumamoto",32.791666666666664,130.79833333333332,12 km,4.6,Intensidad sísmica 4
2016-04-16,01:45:55,"Región de Kumamoto, Kumamoto",32.861666666666665,130.8983333333333,11 km,5.9,Intensidad sísmica 6 débil
2016-04-16,01:44:07,"Región de Kumamoto, Kumamoto",32.751666666666665,130.76,15 km,5.4,Intensidad sísmica 5 débil
2016-04-16,01:43:08,"Región de Kumamoto, Kumamoto",32.79833333333333,130.84,13 km,3.9,Intensidad sísmica 4
2016-04-16,01:39:43,"Región de Aso, Kumamoto",32.95666666666667,131.11166666666665,8 km,4.0,Intensidad sísmica 4
2016-04-16,01:38:21,"Región de Kumamoto, Kumamoto",32.74166666666667,130.75333333333333,13 km,4.5,Intensidad sísmica 4
2016-04-16,01:36:49,"Región de Kumamoto, Kumamoto",32.669999999999995,130.71833333333333,13 km,4.1,Intensidad sísmica 4
2016-04-16,01:34:25,"Región de Kumamoto, Kumamoto",32.86833333333333,130.88,9 km,4.3,Intensidad sísmica 4
2016-04-16,01:33:20,"Región de Kumamoto, Kumamoto",32.82833333333333,130.82166666666666,12 km,4.6,Intensidad sísmica 4
2016-04-16,01:30:51,"Región de Kumamoto, Kumamoto",32.64833333333333,130.70833333333331,11 km,5.3,Intensidad sísmica 4
2016-04-16,01:30:07,"Región de Kumamoto, Kumamoto",32.843333333333334,130.80333333333334,13 km,4.4,Intensidad sísmica 4
2016-04-16,01:29:11,"Región de Kumamoto, Kumamoto",32.74,130.765,10 km,4.6,Intensidad sísmica 4
2016-04-16,01:27:59,"Región de Kumamoto, Kumamoto",32.67333333333333,130.71833333333333,13 km,4.4,Intensidad sísmica 4
2016-04-16,01:26:52,"Región de Kumamoto, Kumamoto",32.665,130.72333333333333,10 km,4.7,Intensidad sísmica 4
2016-04-16,01:25:05,"Región de Kumamoto, Kumamoto",32.75333333333333,130.76166666666666,12 km,7.3,Intensidad sísmica 7
2016-04-15,23:17:31,"Región de Kumamoto, Kumamoto",32.858333333333334,130.8733333333333,7 km,3.6,Intensidad sísmica 4
2016-04-15,20:15:13,"Región de Kumamoto, Kumamoto",32.696666666666665,130.74166666666665,12 km,3.8,Intensidad sísmica 4
2016-04-15,15:27:51,"Región de Kumamoto, Kumamoto",32.84,130.88166666666666,12 km,4.2,Intensidad sísmica 4
2016-04-15,07:46:52,"Región de Kumamoto, Kumamoto",32.730000000000004,130.79666666666665,11 km,4.4,Intensidad sísmica 4
2016-04-15,07:29:55,"Región de Kumamoto, Kumamoto",32.835,130.88666666666666,12 km,4.2,Intensidad sísmica 4
2016-04-15,05:10:36,"Región de Kumamoto, Kumamoto",32.76166666666666,130.81166666666667,10 km,4.6,Intensidad sísmica 4
2016-04-15,03:36:59,"Región de Kumamoto, Kumamoto",32.669999999999995,130.73999999999998,11 km,4.1,Intensidad sísmica 4
2016-04-15,01:53:01,"Región de Kumamoto, Kumamoto",32.7,130.7516666666667,12 km,4.8,Intensidad sísmica 5 débil
2016-04-15,00:53:01,"Región de Kumamoto, Kumamoto",32.77833333333333,130.8,12 km,3.9,Intensidad sísmica 4
2016-04-15,00:50:31,"Región de Kumamoto, Kumamoto",32.736666666666665,130.75833333333333,13 km,4.2,Intensidad sísmica 4
2016-04-15,00:34:17,"Región de Kumamoto, Kumamoto",32.69166666666666,130.74666666666664,13 km,4.5,Intensidad sísmica 4
2016-04-15,00:06:21,"Región de Kumamoto, Kumamoto",32.69499999999999,130.7516666666667,11 km,5.0,Intensidad sísmica 5 fuerte
2016-04-15,00:03:46,"Región de Kumamoto, Kumamoto",32.7,130.77666666666667,7 km,6.4,Intensidad sísmica 6 fuerte
2016-04-14,23:43:41,"Región de Kumamoto, Kumamoto",32.766666666666666,130.82666666666665,14 km,5.1,Intensidad sísmica 5 débil
2016-04-14,23:29:58,"Región de Kumamoto, Kumamoto",32.776666666666664,130.83666666666667,13 km,4.6,Intensidad sísmica 4
2016-04-14,23:28:13,"Región de Kumamoto, Kumamoto",32.788333333333334,130.85166666666666,13 km,4.4,Intensidad sísmica 4
2016-04-14,22:43:15,"Región de Kumamoto, Kumamoto",32.67666666666666,130.73833333333332,11 km,4.4,Intensidad sísmica 4
2016-04-14,22:38:43,"Región de Kumamoto, Kumamoto",32.67666666666666,130.735,11 km,5.0,Intensidad sísmica 5 débil
2016-04-14,22:22:18,"Región de Kumamoto, Kumamoto",32.68666666666666,130.73999999999998,12 km,4.6,Intensidad sísmica 4
2016-04-14,22:18:04,"Región de Kumamoto, Kumamoto",32.775,130.82666666666665,9 km,4.0,Intensidad sísmica 4
2016-04-14,22:16:08,"Región de Kumamoto, Kumamoto",32.72,130.80166666666668,6 km,4.1,Intensidad sísmica 4
2016-04-14,22:09:34,"Región de Kumamoto, Kumamoto",32.775,130.85666666666663,9 km,4.4,Intensidad sísmica 4
2016-04-14,22:07:35,"Región de Kumamoto, Kumamoto",32.775,130.84833333333333,8 km,5.8,Intensidad sísmica 6 débil
2016-04-14,22:06:51,"Región de Kumamoto, Kumamoto",32.711666666666666,130.765,13 km,4.6,Intensidad sísmica 4
2016-04-14,21:55:01,"Región de Kumamoto, Kumamoto",32.77,130.82666666666665,8 km,3.9,Intensidad sísmica 4
2016-04-14,21:42:24,"Región de Kumamoto, Kumamoto",32.71666666666667,130.76666666666668,12 km,4.9,Intensidad sísmica 4
2016-04-14,21:37:40,"Región de Kumamoto, Kumamoto",32.74,130.79166666666666,9 km,3.9,Intensidad sísmica 4
2016-04-14,21:28:11,"Región de Kumamoto, Kumamoto",32.67833333333333,130.74499999999998,10 km,4.1,Intensidad sísmica 4
2016-04-14,21:26:34,"Región de Kumamoto, Kumamoto",32.74166666666667,130.80833333333334,11 km,6.5,Intensidad sísmica 7
2016-04-01,11:39:07,Frente a la costa sureste de la prefectura de Mie,33.32333333333334,136.38166666666666,29 km,6.5,Intensidad sísmica 4
2016-03-22,14:34:21,Norte de Ibaraki,36.77833333333333,140.57333333333332,7 km,4.7,Intensidad sísmica 4
2016-03-03,16:11:16,Llanuras del sur de la prefectura de Miyazaki,31.77,131.42999999999998,51 km,4.9,Intensidad sísmica 4
2016-02-07,19:26:57,Ibaraki meridional,36.05166666666666,139.90333333333334,43 km,4.6,Intensidad sísmica 4
2016-02-07,10:09:48,Norte de Ibaraki,36.74,140.58166666666665,10 km,4.4,Intensidad sísmica 4
2016-02-05,07:41:47,Kanagawa oriental,35.63,139.54,26 km,4.6,Intensidad sísmica 4
2016-02-02,14:31:46,Frente a la costa de Iwate,39.68,142.90666666666667,22 km,5.6,Intensidad sísmica 4
2016-01-25,02:13:22,Frente a la costa de Fukushima,37.12833333333333,141.14,29 km,4.2,Intensidad sísmica 4
2016-01-14,12:25:33,Fuera de Urakawa,41.97,142.8,52 km,6.7,Intensidad sísmica 5 débil
2016-01-11,15:26:41,Prefectura de Aomori Región de Miyakamikita,40.38666666666666,141.26333333333332,10 km,4.6,Intensidad sísmica 5 débil
2016-01-09,23:12:38,Cerca de: Amami Oshima,28.045,129.49166666666665,28 km,5.4,Intensidad sísmica 4
2015-12-14,15:01:37,Central Tottori,35.44499999999999,133.91,8 km,4.2,Intensidad sísmica 4
2015-11-28,11:51:08,Frente a la costa sureste de la península de Nemuro,43.223333333333336,146.5016666666667,71 km,5.6,Intensidad sísmica 4
2015-11-22,08:20:26,Frente a la costa de Ibaraki,36.42833333333333,140.68666666666667,52 km,4.8,Intensidad sísmica 4
2015-11-19,18:33:01,Frente a la costa de Fukushima,37.53333333333333,141.40833333333333,51 km,4.9,Intensidad sísmica 4
2015-11-14,05:51:30,Frente a la costa occidental de la península de Satsuma,30.941666666666663,128.59,17 km,7.1,Intensidad sísmica 4
2015-11-07,22:44:45,Ibaraki meridional,35.98833333333334,139.95999999999998,101 km,4.9,Intensidad sísmica 4
2015-10-21,15:04:49,Frente a la costa de Fukushima,37.31333333333333,141.19166666666666,37 km,5.3,Intensidad sísmica 4
2015-10-18,08:36:52,Central Tottori,35.43833333333333,133.91166666666666,8 km,4.3,Intensidad sísmica 4
2015-10-18,08:30:35,Central Tottori,35.43666666666666,133.905,8 km,4.2,Intensidad sísmica 4
2015-10-17,17:53:54,Central Tottori,35.43666666666666,133.91166666666666,8 km,3.8,Intensidad sísmica 4
2015-10-03,04:09:57,"Región de Satsuma, Kagoshima",32.068333333333335,130.20499999999998,9 km,4.1,Intensidad sísmica 4
2015-09-12,22:38:01,Fuera de Urakawa,41.825,142.67,56 km,5.4,Intensidad sísmica 4
2015-09-12,05:49:07,Bahía de Tokio,35.55333333333333,139.82833333333332,57 km,5.2,Intensidad sísmica 5 débil
2015-08-26,07:51:36,Hyuganada,32.10666666666667,131.86333333333332,34 km,5.2,Intensidad sísmica 4
2015-08-14,13:43:44,Región central de Tokachi,42.751666666666665,143.11166666666665,80 km,5.1,Intensidad sísmica 4
2015-08-14,05:13:32,Frente a la costa de Fukushima,37.165,141.43666666666667,49 km,5.1,Intensidad sísmica 4
2015-08-06,18:22:29,Frente a la costa de Ibaraki,36.43833333333333,140.61833333333334,55 km,5.2,Intensidad sísmica 4
2015-07-24,17:53:35,"Nanyo, Ehime",33.388333333333335,132.39166666666665,44 km,4.6,Intensidad sísmica 4
2015-07-13,02:52:05,Sur de Oita,32.99166666666667,131.855,58 km,5.7,Intensidad sísmica 5 fuerte
2015-07-10,03:32:51,Prefectura de Iwate interior septentrional,40.35333333333333,141.55833333333334,88 km,5.7,Intensidad sísmica 5 débil
2015-07-10,01:15:13,Ibaraki meridional,36.068333333333335,139.85166666666666,45 km,4.4,Intensidad sísmica 4
2015-06-23,21:18:29,Frente a la costa occidental de las islas Ogasawara,27.7,140.1783333333333,484 km,6.5,Intensidad sísmica 4
2015-06-23,00:35:16,Frente a la costa oriental de la prefectura de Aomori,41.48333333333333,142.08666666666667,63 km,4.6,Intensidad sísmica 4
2015-06-09,05:44:07,Ibaraki meridional,36.181666666666665,140.01333333333332,51 km,4.4,Intensidad sísmica 4
2015-06-08,15:01:11,Frente a la costa oriental de la prefectura de Aomori,41.455000000000005,142.01833333333337,66 km,5.6,Intensidad sísmica 4
2015-06-04,04:34:15,Región de Abashiri,43.49166666666667,144.06,0 km,5.0,Intensidad sísmica 5 débil
2015-05-30,20:23:02,Frente a la costa occidental de las islas Ogasawara,27.860000000000003,140.68166666666664,682 km,8.1,Intensidad sísmica 5 fuerte
2015-05-30,01:06:47,Ibaraki meridional,36.145,139.81,53 km,4.8,Intensidad sísmica 4
2015-05-25,14:28:10,Saitama del Norte,36.05333333333333,139.63833333333332,56 km,5.5,Intensidad sísmica 5 débil
2015-05-22,22:28:46,Cerca de: Amami Oshima,28.561666666666667,129.62,21 km,5.1,Intensidad sísmica 5 débil
2015-05-15,12:30:35,Frente a la costa de Fukushima,37.06166666666666,141.17999999999998,51 km,5.0,Intensidad sísmica 4
2015-05-13,06:12:58,Frente a la costa de Miyagi,38.861666666666665,142.15,46 km,6.8,Intensidad sísmica 5 fuerte
2015-04-23,22:15:32,"Región de Shimokita, Aomori",41.31666666666667,141.20166666666665,7 km,3.8,Intensidad sísmica 4
2015-04-20,10:42:55,Cerca de: Isla Yonaguni,23.955,122.42666666666668,22 km,6.8,Intensidad sísmica 4
2015-03-24,01:06:11,Norte de Nagano,36.80166666666666,137.8983333333333,3 km,3.8,Intensidad sísmica 4
2015-03-04,00:04:20,Prefectura Occidental de Aichi,35.343333333333334,136.80333333333334,40 km,4.6,Intensidad sísmica 4
2015-02-26,10:11:23,Frente a la costa de Miyagi,38.46333333333334,142.09833333333333,50 km,5.0,Intensidad sísmica 4
2015-02-17,13:46:39,Frente a la costa de Iwate,40.085,142.11166666666665,50 km,5.7,Intensidad sísmica 5 fuerte
2015-02-17,08:06:34,Apagado Sanriku,39.87166666666667,143.19166666666666,13 km,6.9,Intensidad sísmica 4
2015-02-06,10:25:12,Tokushima meridional,33.733333333333334,134.37,11 km,5.1,Intensidad sísmica 5 fuerte
2015-02-01,00:42:51,Bahía de Toyama,37.26166666666666,137.14333333333332,15 km,4.4,Intensidad sísmica 4
2015-01-26,07:20:01,Noreste de Chiba,35.876666666666665,140.48166666666663,37 km,5.0,Intensidad sísmica 4
2015-01-09,03:42:10,Región del norte de Nemuro,43.55166666666666,145.04666666666665,126 km,5.5,Intensidad sísmica 4
2015-01-01,22:57:14,Tomakomai,42.583333333333336,141.83666666666667,30 km,4.5,Intensidad sísmica 4
2014-12-26,22:30:34,Prefectura de Shiga del Norte,35.285,135.89499999999998,14 km,4.2,Intensidad sísmica 4
2014-12-20,18:29:57,Frente a la costa de Fukushima,37.425,141.605,44 km,6.0,Intensidad sísmica 4
2014-12-18,03:45:05,Frente a la costa de Miyagi,38.93,142.11833333333334,46 km,4.6,Intensidad sísmica 4
2014-12-11,15:07:50,"Prefectura de Yamanashi Oriental, Cinco Lagos de Fuji",35.55333333333333,138.96666666666667,23 km,4.3,Intensidad sísmica 4
2014-11-25,06:26:55,Norte de Nagano,36.765,137.9,1 km,3.9,Intensidad sísmica 4
2014-11-24,06:12:19,Norte de Nagano,36.78833333333333,137.90666666666667,5 km,3.6,Intensidad sísmica 4
2014-11-22,22:37:49,Norte de Nagano,36.77833333333333,137.91,3 km,4.5,Intensidad sísmica 5 débil
2014-11-22,22:08:17,Norte de Nagano,36.69166666666666,137.89,5 km,6.7,Intensidad sísmica 6 débil
2014-11-20,10:51:43,Frente a la costa de Fukushima,37.336666666666666,141.57833333333332,46 km,5.5,Intensidad sísmica 4
2014-11-12,09:53:28,Ibaraki meridional,36.13333333333333,140.085,66 km,4.8,Intensidad sísmica 4
2014-11-03,11:28:06,Tomakomai,42.585,141.83833333333334,29 km,4.6,Intensidad sísmica 4
2014-10-22,09:15:17,Cerca de: Isla de Okinawa,27.441666666666663,128.56833333333333,51 km,5.6,Intensidad sísmica 4
2014-10-15,12:51:16,Frente a la costa de Miyagi,38.545,141.6233333333333,64 km,4.6,Intensidad sísmica 4
2014-10-15,07:52:10,Cerca de: Isla de Okinawa,26.28833333333333,127.36,46 km,5.1,Intensidad sísmica 4
2014-10-11,11:35:46,Frente a la costa oriental de la prefectura de Aomori,40.95166666666667,143.2433333333333,36 km,6.1,Intensidad sísmica 4
2014-10-03,09:57:30,Frente a la costa de Iwate,40.165,142.6266666666667,28 km,5.7,Intensidad sísmica 4
2014-09-24,22:30:56,Frente a la costa de Fukushima,37.535,141.39166666666665,51 km,5.1,Intensidad sísmica 4
2014-09-24,21:45:46,Frente a la costa de Fukushima,37.535,141.4,51 km,5.1,Intensidad sísmica 4
2014-09-18,08:18:55,Cerca de: Miyakojima,24.826666666666668,125.395,50 km,5.2,Intensidad sísmica 4
2014-09-16,12:28:31,Ibaraki meridional,36.09333333333333,139.86333333333332,47 km,5.6,Intensidad sísmica 5 débil
2014-09-10,10:09:36,Frente a la costa de Iwate,40.13333333333333,141.92499999999998,67 km,4.9,Intensidad sísmica 4
2014-09-04,05:34:36,Norte de Tochigi,36.873333333333335,139.51333333333332,7 km,4.5,Intensidad sísmica 4
2014-09-03,16:24:18,Norte de Tochigi,36.873333333333335,139.52166666666668,7 km,5.1,Intensidad sísmica 5 débil
2014-08-29,18:19:40,Norte de Ibaraki,36.645,140.66333333333333,10 km,4.2,Intensidad sísmica 4
2014-08-29,04:14:35,Hyuganada,32.14,132.14499999999998,18 km,6.0,Intensidad sísmica 4
2014-08-24,17:26:52,Saitama meridional,36.05333333333333,139.79333333333332,77 km,4.3,Intensidad sísmica 4
2014-08-19,22:26:23,Frente a la costa sureste de la península de Nemuro,42.97833333333333,145.635,46 km,4.9,Intensidad sísmica 4
2014-08-10,12:43:18,Frente a la costa oriental de la prefectura de Aomori,41.13333333333333,142.27833333333334,51 km,6.1,Intensidad sísmica 5 débil
2014-08-06,01:17:23,Kioto meridional,35.07,135.49499999999998,14 km,4.3,Intensidad sísmica 4
2014-07-16,17:24:51,"Calle Hamadori, Fukushima",37.03666666666666,140.7,13 km,4.6,Intensidad sísmica 4
2014-07-12,04:22:00,Frente a la costa de Fukushima,37.05,142.32,33 km,7.0,Intensidad sísmica 4
2014-07-10,17:58:53,Norte de Ibaraki,36.836666666666666,140.56166666666667,5 km,4.8,Intensidad sísmica 4
2014-07-08,18:05:24,Región centro-oriental de Iburi,42.64833333333333,141.26666666666668,3 km,5.6,Intensidad sísmica 5 débil
2014-07-06,05:22:56,Región de Hidaka Oriental,42.196666666666665,142.9633333333333,50 km,4.6,Intensidad sísmica 4
2014-07-05,07:42:04,Frente a la costa de Iwate,39.675,142.135,49 km,5.9,Intensidad sísmica 5 débil
2014-07-03,07:58:04,Norte de Ibaraki,36.69,140.655,10 km,4.0,Intensidad sísmica 4
2014-06-26,14:47:14,Frente a la costa sureste de la península de Nemuro,43.1,145.56166666666667,49 km,4.8,Intensidad sísmica 4
2014-06-16,05:14:50,Frente a la costa de Fukushima,37.07166666666667,141.16333333333333,52 km,5.8,Intensidad sísmica 4
2014-06-15,02:31:42,Interior sur de la prefectura de Iwate,39.395,141.10666666666663,94 km,5.5,Intensidad sísmica 4
2014-06-09,06:10:42,Frente a la costa de Miyagi,37.90333333333333,141.24666666666664,78 km,4.6,Intensidad sísmica 4
2014-06-08,14:24:29,Parte costera sur de la prefectura de Iwate,39.11833333333333,141.7516666666667,67 km,5.0,Intensidad sísmica 4
2014-05-13,08:35:02,Noroeste de Chiba,35.56666666666667,140.11333333333332,72 km,4.9,Intensidad sísmica 4
2014-05-05,05:18:25,Cerca de: Izu Oshima,34.95166666666667,139.48,156 km,6.0,Intensidad sísmica 5 débil
2014-04-18,07:53:02,Ibaraki meridional,36.123333333333335,139.845,49 km,4.7,Intensidad sísmica 4
2014-04-13,18:16:02,Frente a la costa de Fukushima,37.306666666666665,141.165,64 km,4.9,Intensidad sísmica 4
